"index","trans_date_trans_time","merchant","category","amt","city","state","lat","long","city_pop","job","dob","trans_num","merch_lat","merch_long","is_fraud"
"115","2019-02-08T03:04:09.000","Bailey-Mo","grocery_pos","311.48","Port Costa","CA","38.046","-122.1866","198","Armed forces training and education officer","1959-03-31T00:00:00.000","82cced124f1b4c8327d9aa0ff5d1ce17","38.154261","-123.162765","1"
"116","2019-02-08T05:18:03.000","Huels-Hahn","gas_transport","9.13","Meadville","MO","39.7795","-93.3014","964","Tourist information centre manager","1974-12-23T00:00:00.000","e7d8605b2b4589d25b40d1f16c212165","40.418609","-93.548774","1"
"117","2019-02-08T07:08:14.000","Kiehn-Emmerich","grocery_pos","257.47","La Grande","OR","45.3304","-118.0852","16955","Engineer, site","1961-06-16T00:00:00.000","0b76ab66ba6825fc80eef4c7c68cbf18","44.57571","-117.80987","1"
"118","2019-02-08T13:29:03.000","Schmeler, Bashirian and Price","shopping_net","880.19","Port Costa","CA","38.046","-122.1866","198","Armed forces training and education officer","1959-03-31T00:00:00.000","f0268fe12b3413f0704ce5fc333c0462","38.471698","-122.846694","1"
"119","2019-02-08T22:12:44.000","Bednar Group","misc_net","696.29","Meadville","MO","39.7795","-93.3014","964","Tourist information centre manager","1974-12-23T00:00:00.000","5f848038fb421553bf4e6db2bb913f31","39.868586","-92.549576","1"
"120","2019-02-08T22:45:34.000","Conroy Lt","shopping_pos","957.09","La Grande","OR","45.3304","-118.0852","16955","Engineer, site","1961-06-16T00:00:00.000","d596a73950bf75006fe56c3c170ccfcb","46.157676","-117.699328","1"
"121","2019-02-08T23:10:15.000","Towne, Greenholt and Koepp","shopping_net","1016.26","La Grande","OR","45.3304","-118.0852","16955","Engineer, site","1961-06-16T00:00:00.000","e10ad4c3aa090b761848ab522a4abfc1","44.449987","-118.256304","1"
"122","2019-02-08T23:16:21.000","Padberg-Welch","grocery_pos","289.74","Meadville","MO","39.7795","-93.3014","964","Tourist information centre manager","1974-12-23T00:00:00.000","b85880d7fabffdbc4933c61555c5d89c","39.515652","-94.123122","1"
"123","2019-02-08T23:29:00.000","Crooks and Sons","personal_care","45.24","Port Costa","CA","38.046","-122.1866","198","Armed forces training and education officer","1959-03-31T00:00:00.000","1c06c81ccf496f6f49b0ba310edd8dd1","38.269367","-121.840603","1"
"124","2019-02-08T23:32:35.000","Gleason-Macejkovic","shopping_net","900.06","Meadville","MO","39.7795","-93.3014","964","Tourist information centre manager","1974-12-23T00:00:00.000","2af04a7a44e9550c1d3629c7042eb179","38.864622","-92.568113","1"
"125","2019-02-08T23:37:08.000","Little, Gutmann and Lynch","shopping_net","1140.72","La Grande","OR","45.3304","-118.0852","16955","Engineer, site","1961-06-16T00:00:00.000","3e627a4d2a5324be549655842ee91358","44.916768","-117.690038","1"
"126","2019-02-08T23:49:53.000","Zemlak Group","misc_net","786.4","Port Costa","CA","38.046","-122.1866","198","Armed forces training and education officer","1959-03-31T00:00:00.000","d1267a11201cdc72fcc8a7cdc7fee002","38.679519","-121.762099","1"
"127","2019-02-11T01:36:38.000","Kutch and Sons","grocery_pos","289.12","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","9d07c239af923ba8c7419712ae7f066d","45.074749","-104.113397","1"
"128","2019-02-11T02:44:57.000","Vandervort-Funk","grocery_pos","325.35","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","de0aa44dfefe68d397836d5b90752fc4","45.087558","-104.09532","1"
"129","2019-02-11T03:45:46.000","Pacocha-O'Reilly","grocery_pos","280.64","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","2ccd7e4eb7a1b4043dafc4680f139b43","45.357955","-104.809791","1"
"130","2019-02-11T22:11:18.000","Jones, Sawayn and Romague","misc_net","828.73","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","2564cc16d7050cb782b9856c0fcf3aaa","43.826015","-104.239668","1"
"131","2019-02-11T22:36:49.000","Hills-Witting","shopping_net","853.8","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","3fe342a6a6175d7bdb004dc3459701ee","44.062324","-103.879906","1"
"132","2019-02-12T00:01:40.000","Kilback LLC","grocery_pos","295.85","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","133e78d9bf083530dd770ee3c2da17c9","44.020015","-105.392134","1"
"133","2019-02-12T01:49:35.000","Bogisich Inc","grocery_pos","348.01","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","6dd6c15689f40e8db2881c56e45868cf","44.202317","-122.900884","1"
"134","2019-02-12T02:14:39.000","Adams, Kovacek and Kuhlman","grocery_net","16.73","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","3366abea053c361df2e0e965854fa127","43.120671","-123.40541","1"
"135","2019-02-12T10:30:03.000","Padberg-Welch","grocery_pos","309.35","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","6992dd36784c57d152c4e45588096584","43.793951","-123.617007","1"
"136","2019-02-12T16:02:12.000","Ernser-Lynch","food_dining","123.61","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","c5aa0494ac7edf0ce2e6c2b70a6ebca6","44.845781","-104.414629","1"
"137","2019-02-12T18:32:13.000","Stehr, Jewess and Schimmel","misc_net","763.2","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","b1392f26697177fd614c3ba876112e43","43.043863","-122.854471","1"
"138","2019-02-12T22:09:36.000","Schmitt Lt","misc_net","935.83","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","e7f476eac818cc95f2b3c4f13debc1d4","43.774893","-104.564982","1"
"139","2019-02-12T22:12:14.000","Pouros-Conroy","shopping_pos","912.51","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","983a7791414e40224c3e52b7d9da2c46","45.219679","-104.676706","1"
"140","2019-02-12T22:12:24.000","Schuppe LLC","entertainment","615.49","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","fa546967d00f184de2e99e4df4c2be5e","43.28018","-122.063582","1"
"141","2019-02-12T23:02:14.000","Schmidt and Sons","shopping_net","1073.84","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","0d7307f10a2a1ca7a7bed5c1e5c2d43d","43.10308","-123.429968","1"
"142","2019-02-12T23:20:43.000","Ankunding LLC","shopping_net","920.07","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","5b6b641559bf97cbb1c68685b7460078","43.948308","-122.346761","1"
"143","2019-02-12T23:23:19.000","Schmitt Lt","misc_net","803.95","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","b02812cb97a541a5b96241d89f200f0c","43.019291","-123.267731","1"
"144","2019-02-12T23:36:37.000","Osinski, Ledner and Leuschke","grocery_pos","362.56","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","2d3e4bbcbcd5a1570752ee4f679cfc7d","44.328304","-122.658093","1"
"145","2019-02-12T23:41:39.000","Denesik and Sons","shopping_pos","787.51","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","3a9131d3f6398ba8ac5a1ed215f9a835","43.674503","-123.424749","1"
"146","2019-02-13T00:26:10.000","Kilback LLC","grocery_pos","297.37","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","25a37b97afb72231c2b09db3e5f58fed","43.834392","-122.19793","1"
"147","2019-02-13T02:01:56.000","Miller-Hauck","grocery_pos","348.36","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","aed3d8353d436878ae183ed36412812f","43.482349","-123.481414","1"
"148","2019-02-13T02:18:59.000","Bailey-Mo","grocery_pos","357.5","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","94abf164948cf592db4faf9787940bd3","43.89829","-122.943875","1"
"149","2019-02-13T21:34:41.000","Morissette PLC","shopping_pos","833.74","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","355a97f55655338730ec1cac942a7a6e","35.5078","-106.296518","1"
"150","2019-02-13T22:00:09.000","Leffler-Goldne","personal_care","20.25","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","2746d37fb46e7744931f736d654ba26d","35.003639","-107.484173","1"
"151","2019-02-13T22:05:06.000","Bednar Group","misc_net","801.83","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","13a2673e3ee35a781310c5d6381d855d","34.487789","-105.783679","1"
"152","2019-02-13T22:26:07.000","Welch, Rath and Koepp","entertainment","695.53","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","420ea4195937516e902f33f14835ae02","44.603272","-123.012746","1"
"153","2019-02-13T22:28:20.000","Zboncak, Rowe and Murazik","shopping_net","1156.15","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","c159c314f17eeb5f67202348de6bcbb0","34.625719","-106.546502","1"
"154","2019-02-13T22:41:16.000","Ruecker, Beer and Collie","shopping_net","995.63","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","b930a28f70406a263bb6c4b2a08cff7e","35.209581","-106.704058","1"
"155","2019-02-13T23:08:43.000","Morissette PLC","shopping_pos","875.17","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","e3cdaf690e4b2e487527d46b83c8e10c","34.338973","-105.885555","1"
"156","2019-02-13T23:10:14.000","Kunze Inc","grocery_pos","321.17","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","98397769da7e660aba939defe6af40c4","34.483199","-105.901154","1"
"157","2019-02-13T23:32:06.000","Smith-Stokes","misc_pos","51.02","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","64a3ec24826eb8617c7896429103f34f","43.691838","-122.921076","1"
"158","2019-02-13T23:39:00.000","Volkman Lt","misc_net","664.64","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","f95cabc14557b9d14609bc2ae4fb52e0","34.374677","-105.780368","1"
"159","2019-02-14T00:05:09.000","Miller-Hauck","grocery_pos","281.68","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","886b3b256d2bebc38db53abe750b3387","34.071853","-107.032302","1"
"160","2019-02-14T01:12:39.000","Mraz-Herzog","gas_transport","9.72","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","c0469b0103089e0043426fcbba1c7784","34.337435","-106.863773","1"
"161","2019-02-14T02:30:27.000","Schumm, Bauch and Ondrick","grocery_pos","293.68","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","9606a02b5e1f67b199efbaa7c1eeaa6f","34.446637","-106.429048","1"
"162","2019-02-14T22:30:40.000","Donnelly PLC","misc_net","749.92","Albuquerque","NM","35.0561","-106.5506","641349","Charity officer","1967-01-24T00:00:00.000","fbd7a11b9ecc6950fa495ad758354841","34.113082","-107.405093","1"
"163","2019-02-16T22:18:11.000","Turner and Sons","shopping_pos","871.27","Lamy","NM","35.4311","-105.9409","923","Public relations account executive","1964-06-22T00:00:00.000","2830c4bbcb7e88bdd2e371df93617b70","34.839465","-106.569735","1"
"164","2019-02-16T22:50:13.000","Terry, Johns and Bins","misc_pos","51.66","Lamy","NM","35.4311","-105.9409","923","Public relations account executive","1964-06-22T00:00:00.000","00632d9cc6eee6bc795271901f850418","35.907743","-105.212285","1"
"165","2019-02-17T12:11:39.000","Stracke-Lemke","grocery_pos","340.18","Lamy","NM","35.4311","-105.9409","923","Public relations account executive","1964-06-22T00:00:00.000","e3b4c3f417a3c5b334049400bf92b089","36.14015","-106.119865","1"
"166","2019-02-17T21:41:28.000","Beier-Hyatt","shopping_pos","671.44","Lamy","NM","35.4311","-105.9409","923","Public relations account executive","1964-06-22T00:00:00.000","32e6a42c66603f54b51e70064bb0bfd4","36.411315","-105.841668","1"
"167","2019-02-17T23:19:12.000","Bogisich-Homenick","misc_net","806.03","Lamy","NM","35.4311","-105.9409","923","Public relations account executive","1964-06-22T00:00:00.000","9ec8d705c653156f4582ae40b3183dc8","35.933504","-106.014046","1"
"168","2019-02-25T00:34:27.000","Vandervort-Funk","grocery_pos","298.7","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","43a5746a8165b23bd2d6283f7265f2d8","39.94901","-96.703476","1"
"169","2019-02-25T00:57:23.000","Christiansen, Goyette and Schamberge","gas_transport","10.44","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","fc4e9d84b88e44d4465245715677be3d","41.029483","-98.428136","1"
"170","2019-02-25T01:04:45.000","Kunze Inc","grocery_pos","300.27","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","c61ceef3958f2c40287b16333546c3bf","39.413321","-98.075579","1"
"171","2019-02-25T01:11:49.000","Wolf Inc","grocery_pos","299.49","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","d036afe677ad985b7bc2509e253f79e2","39.785211","-96.60896","1"
"172","2019-02-25T02:16:44.000","Berge LLC","gas_transport","9.21","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","dba24c469b4c30e90e3d4b4442268dc2","39.303936","-96.976292","1"
"173","2019-02-25T03:42:41.000","Kiehn-Emmerich","grocery_pos","285.81","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","b9f2addd3b2303ec26e44745a7a4e7ac","40.990782","-97.605382","1"
"174","2019-02-25T14:12:02.000","Larkin Lt","kids_pets","20.27","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","9489a2ebad87e7590cd5559e54ece80f","39.465551","-98.369363","1"
"175","2019-02-25T22:03:59.000","Cormier LLC","shopping_net","1165.94","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","24280e9bda7ebd633a90863516978f55","39.497113","-96.492329","1"
"176","2019-02-25T22:04:59.000","Langworth, Boehm and Gulgowski","shopping_net","942.93","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","c506ec3c282524adcf5309dc9be3f8aa","40.562529","-97.87002","1"
"177","2019-02-25T22:25:24.000","Boyer PLC","shopping_net","1078.92","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","d20c04b08dc457176826da6b4db4bade","40.281654","-97.399513","1"
"178","2019-02-25T23:23:30.000","Champlin, Rolfson and Connelly","travel","9.15","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","bec725bb7d909d073d0ae9547a3d0b2c","40.972924","-97.091445","1"
"179","2019-02-25T23:25:55.000","Little, Gutmann and Lynch","shopping_net","996.11","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","ec490c2d00e00f70320a584a8fe6b2ec","40.540097","-96.514041","1"
"180","2019-02-25T23:38:36.000","Schmitt Lt","misc_net","659.33","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","26c8185461e9b39b84f32c548e56e817","40.411281","-98.44628","1"
"181","2019-02-25T23:38:43.000","Block-Hauck","travel","9.89","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","44ea2a8111e0399f6afe1a6fba09eecf","39.236317","-98.195775","1"
"182","2019-02-25T23:52:24.000","Cormier LLC","shopping_net","956.7","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","cc9823ce4c9002170636cee186783c90","40.069524","-98.054297","1"
"183","2019-02-25T23:53:37.000","Kunde-Sanfo","misc_net","741.78","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","7eac255cfc75ebe941eb86c5cad1a3cc","40.446029","-97.471297","1"
"184","2019-02-26T00:58:16.000","Ortiz Group","grocery_net","10.54","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","97568cfe296b1f11bfe4d34d80d0bf88","40.078922","-98.097347","1"
"185","2019-02-26T01:32:51.000","Schultz, Simonis and Little","grocery_pos","307.7","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","5e77445bdeb5bd5f6b3e913ca1f17549","39.201694","-96.933869","1"
"186","2019-02-26T01:55:28.000","Goodwin-Nitzsche","grocery_pos","328.75","Hubbell","NE","40.0456","-97.4735","121","Set designer","1996-04-04T00:00:00.000","6080745aa4c3a54253f2711803e17b14","40.552089","-96.848354","1"
"187","2019-03-01T01:32:53.000","Marks Inc","gas_transport","13.17","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","14b8331a59459499ea6fc0015aea4ae4","43.432352","-108.982476","1"
"188","2019-03-01T02:42:25.000","Cummings LLC","gas_transport","11.74","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","ba2ebc05cdb94af457dc23f588413d25","42.656763","-109.86824","1"
"189","2019-03-01T23:06:58.000","Labadie LLC","personal_care","19.16","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","e59cab77e36f552efdb0daa91b8e6683","42.084862","-109.537321","1"
"190","2019-03-02T22:10:38.000","Barrows PLC","shopping_pos","830.06","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","3becc6c1b0902b23cc621512b5709568","42.739276","-107.975363","1"
"191","2019-03-02T22:10:59.000","Windler, Goodwin and Kovacek","home","261.79","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","a2549382981f0b230d3e7dde8d58a699","42.20423","-109.34123","1"
"192","2019-03-02T23:01:54.000","Douglas-White","entertainment","594.09","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","e29fe2c9dee909dc9013fbdaa8684e7b","42.468523","-109.687147","1"
"193","2019-03-02T23:08:08.000","Turner, Ziemann and Lehne","food_dining","130.08","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","38b0924485d5eb7978ed2f2b04a1dc72","42.869714","-108.879962","1"
"194","2019-03-02T23:11:08.000","Parker-Kunde","personal_care","20.41","Fort Washakie","WY","43.0048","-108.8964","1645","Information systems manager","1986-02-17T00:00:00.000","293c908b5276ad02a86756e30f494a62","42.132393","-109.69482","1"
